state_code,state_name,sch_num,sch_name,cust_code,cust_name,cust_town,status,type,category,accd_year,lga
022,OGUN,0220501,"CRESTVILLE COLLEGE, REMO COMMERCIAL STREET SAGAMU",22035,"SAGAMU MICROFINANCE BANK, SAGAMU",SAGAMU,,,,,
022,OGUN,0220502,"HOLY SAVIOUR COLLEGE, OTA",22032,"NIGERIA POLICE STATION, ITELE-OTA",ITELE-OTA,,,,,
022,OGUN,0220503,"INTELLECT COMPANION CLASSIC COLLEGE,OTA",22032,"NIGERIA POLICE STATION, ITELE-OTA",ITELE-OTA,,,,,
022,OGUN,0220504,"SUN VALLEY ACADEMY, KM 3 SANGO-IJOKO RD, OJOKO",22021,"ORISUN MICROFINACE BANK, IJOKO ROAD, OTA",IJOKO - OTA,,,,,
022,OGUN,0220505,"AL-HUDAH COLLEGE OKE-AREGBE, ABEOKUTA",22027,"NIGERIA POLICE STATION, OBANTOKO",OBANTOKO,,,,,
022,OGUN,0220506,"MOUNT ZION MEGA COLLEGE, OGIJO, SAGAMU",22049,"NIGERIA POLICE STATION, OGIJO",OGIJO,,,,,
022,OGUN,0220507,"BLESSED ASSURANCE,COMPREHENSIVE COLLEGE,AJUWON AKUTE",22057,"NIG. POLICE STATION, AKUTE",AKUTE,,,,,
022,OGUN,0220508,"PEAKAN INTERNATIONAL SCHOOL, IKENNE-REMO",22018,"NIGERIA POSTAL AGENCY (NIPOST), ODOGBOLU",ODOGBOLU,,,,,
022,OGUN,0220509,"SOFUNIX INTERNATIONAL COLLEGE, OTTA",22052,"LAPO MICROFINANCE BANK, IJOKO -OTA",IJOKO-OTA,,,,,
022,OGUN,0220510,"JAVY-ROYAL MODEL COLLEGE, OTTA",22031,"POLICE STATION, IYANA-IYESI, OTA","IYANA-IYESI, OTA",,,,,
022,OGUN,0220511,THE INTERNATIONAL (SPORTS) ACADEMY WASIMI,22028,"NIGERIA POLICE STATION, OBADA-OKO",OBADA-OKO,,,,,
022,OGUN,0220512,"SUCCESS HALL COLLEGE, OLAGUN AGBADO",22019,"NIGERIA POLICE STATION, AGBADO",AGBADO,,,,,
022,OGUN,0220513,"APOSTOLIC FAITH SECONDARY SCHOOL, ABEOKUTA",22027,"NIGERIA POLICE STATION, OBANTOKO",OBANTOKO,,,,,
022,OGUN,0220514,"HORTATIVE COMPREHENSIVE COLLEGE, AKUTE",22057,"NIG. POLICE STATION, AKUTE",AKUTE,,,,,
022,OGUN,0220515,"TERIBETA COLLEGE, AKUTE",22020,"ULTRA MICROFINANCE BANK, AKUTE",AKUTE,,,,,
022,OGUN,0220516,"MULERUWA COMMUNITY HIGH SCHOOL, OGIJO",22048,"MICRO-FINANCE BANK, OGIJO",OGIJO,,,,,
022,OGUN,0220517,"IMA INTERNATIONAL MODEL COLLEGE, ABEOKUTA",22027,"NIGERIA POLICE STATION, OBANTOKO",OBANTOKO,,,,,
022,OGUN,0220518,"COMMUNITY COMPREHENSIVE COLLEGE., IDOFA IMEKO",22006,"IMEKO BANK OF AGRIC, IMEKO/AFON",IMEKO/AFON,,,,,
022,OGUN,0220519,"FUTURE STARS' COLLEGE, IJOKO-OTTA",22043,"NIGERIA POLICE STATION, ABULE IJOKO",ABULE IJOKO,,,,,
022,OGUN,0220520,"OPTIMUM SUCCESS COLLEGE, ILARO",22008,"POLARIS BANK, ILARO",ILARO,,,,,
022,OGUN,0220521,"AL-KAWTHAR MODEL COLLEGE, ABULE-OKO AGBADO",22019,"NIGERIA POLICE STATION, AGBADO",AGBADO,,,,,
022,OGUN,0220522,"THE GEM INTERNATIONAL SCHOOL, OWODE YEWA",22003,"WEMA BANK, OWODE-YEWA",OWODE-YEWA,,,,,
022,OGUN,0220523,"CHRIST COLLEGE, IBADAN EXPRESS WAY, AYETORO-SAGAMU",22024,"GATEWAY MORTGAGE BANK LTD,  MOWE",MOWE,,,,,
022,OGUN,0220524,"HEAVY COMPREHENSIVE COLLEGE, DALEMO-ODEWALE",22019,"NIGERIA POLICE STATION, AGBADO",AGBADO,,,,,
022,OGUN,0220525,"ZENITH SECONDARY SCHOOL, AGBADO ROAD OKE-ARO, OGUN STATE",22034,"LANDGOLD MICROFINANCE BANK, OKE-ARO",OKE -ARO,,,,,
022,OGUN,0220526,"CENTURY TOWER MODEL COLLEGE, OKE-IRUWON",22011,"NIG. POLICE STATION, OBALENDE, IJEBU-ODE","OBALENDE, IJEBU-ODE",,,,,
022,OGUN,0220527,"DELUXE PACESETTER COLLEGE, AJUWON-AKUTE",22057,"NIG. POLICE STATION, AKUTE",AKUTE,,,,,
022,OGUN,0220528,"KAWEFUNMI SEC. SCHL, SAGAMU",22012,"NIGERIA POLICE STATION, SAGAMU",SAGAMU,,,,,
022,OGUN,0220529,"FOURSQUARE INTERNATIONAL  COLLEGE, ABEOKUTA",22027,"NIGERIA POLICE STATION, OBANTOKO",OBANTOKO,,,,,
022,OGUN,0220530,"VARSITY POINT INTERNATIONAL SCHOOL, ASERO ABEOKUTA",22001,"NECO STATE OFFICE, ABEOKUTA",ABEOKUTA,,,,,
022,OGUN,0220531,"DYNAMIC LANDMARK COLLEGE, OTA",22032,"NIGERIA POLICE STATION, ITELE-OTA",ITELE-OTA,,,,,
022,OGUN,0220532,"AL-AWWAL COLLEGE, OGIJO",22049,"NIGERIA POLICE STATION, OGIJO",OGIJO,,,,,
022,OGUN,0220533,"VINEYARD COLLEGE, IJEBU-ODE",22030,"NIG. POLICE STATION, IGBEBA, IJEBU-ODE","IGBEBA, IJEBU-ODE",,,,,
022,OGUN,0220534,"GLORIA HIGH SCHOOL, IJEBU-ODE",22030,"NIG. POLICE STATION, IGBEBA, IJEBU-ODE","IGBEBA, IJEBU-ODE",,,,,
022,OGUN,0220535,"HOPE IMMACULATE COMPREHENSIVE COLLEGE, IJEBU - IGBO",22010,"NIGERIA POLICE STATION, IJEBU-IGBO",IJEBU-IGBO,,,,,
022,OGUN,0220536,"KING'S GIFTS SCHOOL, AGO-IWOYE",22038,"WEMA BANK, AGO-IWOYE",AGO-IWOYE,,,,,
022,OGUN,0220537,"ALPHA AND OMEGA COLLEGE, IJEBU-ODE",22030,"NIG. POLICE STATION, IGBEBA, IJEBU-ODE","IGBEBA, IJEBU-ODE",,,,,
022,OGUN,0220538,"OASIS KINGS AND QUEENS, IDOWA IJEBU-ODE",22011,"NIG. POLICE STATION, OBALENDE, IJEBU-ODE","OBALENDE, IJEBU-ODE",,,,,
022,OGUN,0220539,RADIANCE BOYS AND GIRLS COLLEGE,22034,"LANDGOLD MICROFINANCE BANK, OKE-ARO",OKE -ARO,,,,,
022,OGUN,0220540,"MEGADEGS MODEL SECONDARY SCHOOL, OTA",22031,"POLICE STATION, IYANA-IYESI, OTA","IYANA-IYESI, OTA",,,,,
022,OGUN,0220541,"ADESEYE ROYAL COLLEGE, OTA",22031,"POLICE STATION, IYANA-IYESI, OTA","IYANA-IYESI, OTA",,,,,
022,OGUN,0220542,"MERIT COMP. COLLEGE, OTA",22002,"UNION BANK PLC, OTA",OTA,,,,,
022,OGUN,0220543,"PREACH THE WORD SECONDARY SCHOOL, IJOKO",22021,"ORISUN MICROFINACE BANK, IJOKO ROAD, OTA",IJOKO - OTA,,,,,
022,OGUN,0220544,"THE CRESCENT INTL. HIGH SCHOOL, SANGO-OTA",22053,"NIGERIA POSTAL AGENCY, IJOKO-OTA",IJOKO-OTA,,,,,
022,OGUN,0220545,"JACOBS HIGH SCHOOL, KAJOLA",22021,"ORISUN MICROFINACE BANK, IJOKO ROAD, OTA",IJOKO - OTA,,,,,
022,OGUN,0220546,IDEAL STAR COLLEGE,22048,"MICRO-FINANCE BANK, OGIJO",OGIJO,,,,,
022,OGUN,0220547,"BOSTOM COLLEGE, IKORODU",20051,"DIV. POLICE STATION, OWUTU AGRIC, IKORODU","OWUTU AGRIC, IKORODU",,,,,
022,OGUN,0220548,"FLORET ACADEMY, IJEBU-ODE",22011,"NIG. POLICE STATION, OBALENDE, IJEBU-ODE","OBALENDE, IJEBU-ODE",,,,,
022,OGUN,0220549,"GOLDEN GAIT MODEL COLLEGE, IJEBU-ODE",22011,"NIG. POLICE STATION, OBALENDE, IJEBU-ODE","OBALENDE, IJEBU-ODE",,,,,
022,OGUN,0220550,"HAPPY DAY COLLEGE, IJEBU-ODE",22030,"NIG. POLICE STATION, IGBEBA, IJEBU-ODE","IGBEBA, IJEBU-ODE",,,,,
022,OGUN,0220551,"IYANKAN HIGH SCHOOL, ISARA-REMO",22013,"NIGERIA POLICE STATION, IPERU-REMO",IPERU-REMO,,,,,
022,OGUN,0220552,"ISANBI MODEL COLLEGE, ILLISAN REMO",22013,"NIGERIA POLICE STATION, IPERU-REMO",IPERU-REMO,,,,,
022,OGUN,0220553,"REAL CARE MODEL COLLEGE, AGBADO",22019,"NIGERIA POLICE STATION, AGBADO",AGBADO,,,,,
022,OGUN,0220554,"COVENANT INTERNATIONAL COLLEGE, MOWE",22037,"TRUST MICROFINANCE BANK, MOWE",MOWE,,,,,
022,OGUN,0220555,"LARA COLLEGE, MOVE",22024,"GATEWAY MORTGAGE BANK LTD,  MOWE",MOWE,,,,,
022,OGUN,0220556,"MAYFLOWER PRIVATE SCHOOL, IKENNE",22018,"NIGERIA POSTAL AGENCY (NIPOST), ODOGBOLU",ODOGBOLU,,,,,
022,OGUN,0220557,"THE FOOTBALL COLLEGE, ORILE-IMO",22014,"TRUST MICROFINANCE BANK, OWODE-EGBA",OWODE-EGBA,,,,,
022,OGUN,0220558,"GLORIOUS FOUNDATION COLLEGE, OWODE YEWA",22003,"WEMA BANK, OWODE-YEWA",OWODE-YEWA,,,,,
022,OGUN,0220559,"ADEDOKUN INTERNATIONAL SCHOOL, OTA",22053,"NIGERIA POSTAL AGENCY, IJOKO-OTA",IJOKO-OTA,,,,,
022,OGUN,0220560,"MARIE CURIE ACADEMY, IDI-ABA",22026,"NIGERIA PLOICE STATION, IDI-ABA",IDI-ABA,,,,,
022,OGUN,0220561,"METHODIST HIGH SCHOOL, ARIGBAJO",22046,"NIGERIA POLICE STATION, IFO",IFO,,,,,
022,OGUN,0220562,"BAPTIST GIRLS' COLLEGE , ABEOKUTA (PRIVATE)",22026,"NIGERIA PLOICE STATION, IDI-ABA",IDI-ABA,,,,,
022,OGUN,0220563,"IMAKUN-OMI COMPREHENSIVE HIGH SCHOOL, ABIGI",22016,"COMMUNITY BANK, ABIGI",ABIGI,,,,,
022,OGUN,0220564,"TOYON HIGH SCHOOL, ERE, ADO-ODO, OTA",22059,"NIG. POLICE STATION, ADO-ODO, OTA","ADO-ODO, OTA",,,,,
022,OGUN,0220565,"ZIGGY WISDOM SECONDARY SCHOOL, IBAFO",22033,"NIGERIA POLICE STATION, IBAFO",IBAFO,,,,,
022,OGUN,0220566,"VICTORY MODEL COLLEGE, TIGARA, ABIGI",22016,"COMMUNITY BANK, ABIGI",ABIGI,,,,,
022,OGUN,0220567,"ST. MICHAEL COLLEGE, IBAFO",22033,"NIGERIA POLICE STATION, IBAFO",IBAFO,,,,,
022,OGUN,0220568,"FOLA MODEL COLLEGE, OGIJO",22048,"MICRO-FINANCE BANK, OGIJO",OGIJO,,,,,
022,OGUN,0220569,IMALA COMMUNITY GRAMMAR SCHOOL,22007,"WEMA BANK PLC, AYETORO",AYETORO,,,,,
022,OGUN,0220570,"ATUMBI MEMORIAL COLLEGE, MOWE",22024,"GATEWAY MORTGAGE BANK LTD,  MOWE",MOWE,,,,,
022,OGUN,0220571,"COMMUNITY HIGH SCHOOL, IRO-OWODE, IRO",22014,"TRUST MICROFINANCE BANK, OWODE-EGBA",OWODE-EGBA,,,,,
022,OGUN,0220572,"REMO METHODIST HIGH SCHOOL, IPERU-REMO",22013,"NIGERIA POLICE STATION, IPERU-REMO",IPERU-REMO,,,,,
022,OGUN,0220573,"OUR LADY OF APOSTLES SEN. SEC. PRIVATE SCHOOL, IJEBU-ODE",22030,"NIG. POLICE STATION, IGBEBA, IJEBU-ODE","IGBEBA, IJEBU-ODE",,,,,
022,OGUN,0220574,"SEOLAD INTERNATIONAL COLLEGE, MOWE",22058,"NIG. POLICE STATION, MOWE",MOWE,,,,,
022,OGUN,0220575,"CROWN FITS US INTERNATIONAL  COLLEGE, IJEBU-ODE",22011,"NIG. POLICE STATION, OBALENDE, IJEBU-ODE","OBALENDE, IJEBU-ODE",,,,,
022,OGUN,0220576,"KOLANIKS INTERNATIONAL COLLEGE, ORE ARO",22034,"LANDGOLD MICROFINANCE BANK, OKE-ARO",OKE -ARO,,,,,
022,OGUN,0220577,"FAITHLAND COLLEGE, OKE ARO",22056,"NIG. POLICE STATION, OKE ARO",OKE ARO,,,,,
022,OGUN,0220578,"MUSLIM HIGH SCHOOL, ILARA YEWA",22006,"IMEKO BANK OF AGRIC, IMEKO/AFON",IMEKO/AFON,,,,,
022,OGUN,0220579,NIGERIA CUSTOMS SECONDARY SCHOOL IDIROKO,22004,"WEMA BANK PLC, IDIROKO",IDIROKO,,,,,
022,OGUN,0220580,"CAPTAIN COLLEGE, OJODU",22029,"NIGERIA POLICE STATION, OJODU-ABIODUN",OJODU-ABIODUN,,,,,
022,OGUN,0220581,"ANGLICAN GIRLS'GRAMMAR SCHOOL,(PRIVATE),IJEBU-ODE",22011,"NIG. POLICE STATION, OBALENDE, IJEBU-ODE","OBALENDE, IJEBU-ODE",,,,,
022,OGUN,0220582,"DIVINE LIFE COLLEGE,SAGAMU",22012,"NIGERIA POLICE STATION, SAGAMU",SAGAMU,,,,,
022,OGUN,0220583,"ESTHER INTERNATIONAL MEMORIAL COLLEGE, MOWE",22024,"GATEWAY MORTGAGE BANK LTD,  MOWE",MOWE,,,,,
022,OGUN,0220584,"ANGLICAN MISSION GRAMMAR SCHOOL,OTA",22002,"UNION BANK PLC, OTA",OTA,,,,,
022,OGUN,0220585,"IYESI-OTA HIGH SCHOOL,OTA",22031,"POLICE STATION, IYANA-IYESI, OTA","IYANA-IYESI, OTA",,,,,
022,OGUN,0220586,"POLY INTERNATIONAL COLLEGE, ILARO",22008,"POLARIS BANK, ILARO",ILARO,,,,,
022,OGUN,0220587,"ANGLICAN GRAMMAR SCHOOL(PRIVAT/MISSION),OKENLA-IFO",22046,"NIGERIA POLICE STATION, IFO",IFO,,,,,
022,OGUN,0220588,"AGBARA GRAMMAR SCHOOL, AREA 3, AGBARA",22039,"NIGERIA POLICE STATION, AGBARA",AGBARA,,,,,
022,OGUN,0220589,"COMMUNITY HIGH SCHOOL,MORIWI IMEKO",22006,"IMEKO BANK OF AGRIC, IMEKO/AFON",IMEKO/AFON,,,,,
022,OGUN,0220590,"ADEOYE INTERNATIONAL COLLEGE, ONIPANU, OTA",22031,"POLICE STATION, IYANA-IYESI, OTA","IYANA-IYESI, OTA",,,,,
022,OGUN,0220591,"GOOD SHEPHERD COMPREHENSIVE HIGH SCHOOL, DALEMO-ALAKUKO",22019,"NIGERIA POLICE STATION, AGBADO",AGBADO,,,,,
022,OGUN,0220592,"ROYAL HIGH SCHOOL, IDIROKO",22004,"WEMA BANK PLC, IDIROKO",IDIROKO,,,,,
022,OGUN,0220593,BERYL CHRYSOLITE SHOOL,22051,"NIGERIA POSTAL AGENCY, OTA",OTA,,,,,
022,OGUN,0220594,"ADEOLA ODUTOLA PRIVATE COLLEGE, IJEBU-ODE",22011,"NIG. POLICE STATION, OBALENDE, IJEBU-ODE","OBALENDE, IJEBU-ODE",,,,,
022,OGUN,0220595,"GOVERNMENT SCIENCE & TECHNICAL COLLEGE, IJEBU-ODE",22011,"NIG. POLICE STATION, OBALENDE, IJEBU-ODE","OBALENDE, IJEBU-ODE",,,,,
022,OGUN,0220596,"HOPE MODEL COLLEGE, IJEBU-ODE",22011,"NIG. POLICE STATION, OBALENDE, IJEBU-ODE","OBALENDE, IJEBU-ODE",,,,,
022,OGUN,0220597,"OAKFIELD SECONDARY SCHOOL, IBAFO",22033,"NIGERIA POLICE STATION, IBAFO",IBAFO,,,,,
022,OGUN,0220598,"OASIS MODEL COLLEGE,OWODE-EGBA",22014,"TRUST MICROFINANCE BANK, OWODE-EGBA",OWODE-EGBA,,,,,
022,OGUN,0220599,"CHYFLEY COMPREHENSIVE COLLEGE, IJAKO",22047,NIGERIA POSTAL AGENCY IFO,IFO,,,,,
022,OGUN,0220600,"LEADWELL  ACADEMY, OTA",22031,"POLICE STATION, IYANA-IYESI, OTA","IYANA-IYESI, OTA",,,,,
022,OGUN,0220601,"THE LORD'S FAVOUR INTERNATIONAL SCHOOL, OTA",22002,"UNION BANK PLC, OTA",OTA,,,,,
022,OGUN,0220602,"ACCESS COLLEGE, OTA",22002,"UNION BANK PLC, OTA",OTA,,,,,
022,OGUN,0220603,"GOD'S HERITAGE INTERNATIONAL ACADEMY, SANGO OTA",22051,"NIGERIA POSTAL AGENCY, OTA",OTA,,,,,
022,OGUN,0220604,"ABADIYYA NATIONAL COLLEGE, ABEOKUTA",22001,"NECO STATE OFFICE, ABEOKUTA",ABEOKUTA,,,,,
022,OGUN,0220605,"FAITH FOUNDATION MODEL COLLEGE, ALAGBOOLA AKUTE",22020,"ULTRA MICROFINANCE BANK, AKUTE",AKUTE,,,,,
022,OGUN,0220606,"DOLTOTEMIK INTERNATIONAL COLLEGE, ABEOKUTA",22027,"NIGERIA POLICE STATION, OBANTOKO",OBANTOKO,,,,,
022,OGUN,0220607,"LIBERTY SECONDARY SCHOOL, SOYOYE ABEOKUTA",22022,"NIG. POLICE STATION, LAFENWA, ABEOKUTA","LAFENWA, ABEOKUTA",,,,,
022,OGUN,0220608,"AFRICAN CHURCH GRAMMAR SCHOOL, MISSION ABEOKUTA",22001,"NECO STATE OFFICE, ABEOKUTA",ABEOKUTA,,,,,
022,OGUN,0220609,"EL-SHADDAI MODEL COLLEGE, IJEBU-ODE",22030,"NIG. POLICE STATION, IGBEBA, IJEBU-ODE","IGBEBA, IJEBU-ODE",,,,,
022,OGUN,0220610,"GREAT FOUNDATION COLLEGE, IJEBU-ODE",22011,"NIG. POLICE STATION, OBALENDE, IJEBU-ODE","OBALENDE, IJEBU-ODE",,,,,
022,OGUN,0220611,"CELESTIAL COLLEGE, ABULE OKE",22047,NIGERIA POSTAL AGENCY IFO,IFO,,,,,
022,OGUN,0220612,"GALAXY COMPREHENSIVE COLLEGE,IJOKO OTA",22021,"ORISUN MICROFINACE BANK, IJOKO ROAD, OTA",IJOKO - OTA,,,,,
022,OGUN,0220613,"OXFORD MODEL COLLEGE, OTA",22051,"NIGERIA POSTAL AGENCY, OTA",OTA,,,,,
022,OGUN,0220614,"DE-EMBASSY MODEL COLLEGE, SANGO OTA",22002,"UNION BANK PLC, OTA",OTA,,,,,
022,OGUN,0220615,"SUNCITY COLLEGE, MAGBORO",22042,"TRUST MICRO FINANCE BANK, MAGORO",MAGORO,,,,,
022,OGUN,0220616,"FUTURE LEADERS HIGH SCHOOL, MOWE",22058,"NIG. POLICE STATION, MOWE",MOWE,,,,,
022,OGUN,0220617,"ROYAL PATH COLLEGE, ONIBUDO AKUTE",22057,"NIG. POLICE STATION, AKUTE",AKUTE,,,,,
022,OGUN,0220618,"LEGACY COMPREHENSIVE COLLEGE, OWODE OTA",22021,"ORISUN MICROFINACE BANK, IJOKO ROAD, OTA",IJOKO - OTA,,,,,
022,OGUN,0220619,"DE-DYNAMIC COMPREHENSIVE COLLEGE, OTA",22032,"NIGERIA POLICE STATION, ITELE-OTA",ITELE-OTA,,,,,
022,OGUN,0220620,"TAYESE COMMUNITY SECONDARY SCHOOL, IDIROKO",22055,"AGOSASA MICROFINANCE BANK, IPOKIA",IPOKIA,,,,,
022,OGUN,0220621,"ROHI SECONDARY SCHOOL, IGBUSI VILLAGE, IFO",22047,NIGERIA POSTAL AGENCY IFO,IFO,,,,,
022,OGUN,0220622,"COMMUNITY HIGH SCHOOL, OLUKE IFO",22043,"NIGERIA POLICE STATION, ABULE IJOKO",ABULE IJOKO,,,,,
022,OGUN,0220623,"VERDEC PRIVATE COLLEGE, ALADE, IJAKO",22021,"ORISUN MICROFINACE BANK, IJOKO ROAD, OTA",IJOKO - OTA,,,,,
022,OGUN,0220624,"SALTLAND INTERNATIONAL COLLEGE, IJOKO",22053,"NIGERIA POSTAL AGENCY, IJOKO-OTA",IJOKO-OTA,,,,,
022,OGUN,0220625,"AFRICAN CHURCH COMMUNITY SECONDARY SCHOOL, EWUPE OTA",22021,"ORISUN MICROFINACE BANK, IJOKO ROAD, OTA",IJOKO - OTA,,,,,
022,OGUN,0220626,"GOD'S WILL SUCCESS COLLEGE, OKE-ARO",22056,"NIG. POLICE STATION, OKE ARO",OKE ARO,,,,,
022,OGUN,0220627,"JITA COVENANT COLLEGE, ITOKI",22043,"NIGERIA POLICE STATION, ABULE IJOKO",ABULE IJOKO,,,,,
022,OGUN,0220628,"ULTRA INTERNATIONAL COLLEGE, AKUTE",22020,"ULTRA MICROFINANCE BANK, AKUTE",AKUTE,,,,,
022,OGUN,0220629,"PROWESS COLLEGE, IJEBU-IFE",22009,"NIGERIA POSTAL AGENCY, IJEBU-IMUSHIN",IJEBU-IMUSHIN,,,,,
022,OGUN,0220630,"SAAPADE GRAMMAR SCHOOL, SAAPADE ISARA",22013,"NIGERIA POLICE STATION, IPERU-REMO",IPERU-REMO,,,,,
022,OGUN,0220631,"FOUNDATION MIND BUILDERS' ACADEMY, OGIJO",22048,"MICRO-FINANCE BANK, OGIJO",OGIJO,,,,,
022,OGUN,0220632,"OWO COMMUNITY HIGH SCHOOL, OWODE YEWA",22003,"WEMA BANK, OWODE-YEWA",OWODE-YEWA,,,,,
022,OGUN,0220633,"GOD'S GLORY COLLEGE, OGUNRUN ORI",22024,"GATEWAY MORTGAGE BANK LTD,  MOWE",MOWE,,,,,
022,OGUN,0220634,"PINNACLE ROYAL COLLEGE, IBARA, ABEOKUTA",22022,"NIG. POLICE STATION, LAFENWA, ABEOKUTA","LAFENWA, ABEOKUTA",,,,,
022,OGUN,0220635,"COMMUNITY HIGH SCHOOL, ABULE OKO, OKUNGBOLU, IFO",22005,"SOLID ROCK MFB, IFO",IFO,,,,,
022,OGUN,0220636,"TALHAT HIGH SCHOOL, IFO",22047,NIGERIA POSTAL AGENCY IFO,IFO,,,,,
022,OGUN,0220637,"ROYAL CITY COLLEGE, ROYAL CITY, IYESI OTA",22031,"POLICE STATION, IYANA-IYESI, OTA","IYANA-IYESI, OTA",,,,,
022,OGUN,0220638,"CHAMPIONS INTERNATIONAL COLLEGE, MAGBORO",22042,"TRUST MICRO FINANCE BANK, MAGORO",MAGORO,,,,,
022,OGUN,0220639,"GLORIOUS MODEL COLLEGE, ALPHA VILLAGE, MOWE",22024,"GATEWAY MORTGAGE BANK LTD,  MOWE",MOWE,,,,,
022,OGUN,0220640,"PRESIDENCY INTERNATIONAL COLLEGE, ITA OLUWO, OGIJO",22049,"NIGERIA POLICE STATION, OGIJO",OGIJO,,,,,
022,OGUN,0220641,"OKE-ODAN GRAMMAR SCHOOL, OKE- ODAN",22003,"WEMA BANK, OWODE-YEWA",OWODE-YEWA,,,,,
022,OGUN,0220642,"FRONTLINE MODEL COLLEGE, OWODE YEWA",22003,"WEMA BANK, OWODE-YEWA",OWODE-YEWA,,,,,
022,OGUN,0220643,"ODEWALE COMMUNITY HIGH SCHOOL, ODEWALE, AGBADO",22019,"NIGERIA POLICE STATION, AGBADO",AGBADO,,,,,
022,OGUN,0220644,"GRASELY GATE COLLEGE, OLAMBE",22025,"ZEFA MICROFINANCE BANK, LAMBE",OLAMBE,,,,,
022,OGUN,0220645,"THE NOBLE COLLEGE, YAKAYO-OJODU, OJODU ABIODUN",22029,"NIGERIA POLICE STATION, OJODU-ABIODUN",OJODU-ABIODUN,,,,,
022,OGUN,0220646,"MOJI ADEGOKE INTERNATIONAL HOME COLLEGE, ABEOKUTA",22027,"NIGERIA POLICE STATION, OBANTOKO",OBANTOKO,,,,,
022,OGUN,0220647,"OKE-ONA GRAMMAR SCHOOL, IBEKORODO ABEOKUTA",22022,"NIG. POLICE STATION, LAFENWA, ABEOKUTA","LAFENWA, ABEOKUTA",,,,,
022,OGUN,0220648,"BOSUN SAWYER MEMORIAL COLLEGE, IFO",22005,"SOLID ROCK MFB, IFO",IFO,,,,,
022,OGUN,0220649,"CORAL BELLS COLLEGE, ADIYAN, AGBADO",22034,"LANDGOLD MICROFINANCE BANK, OKE-ARO",OKE -ARO,,,,,
022,OGUN,0220650,"COMMUNITY HIGH SCHOOL, AWOTUNDE",22045,"NIGERIA POLICE STATION, OGBERE",OGBERE,,,,,
022,OGUN,0220651,"INTERNATIONAL COLLEGE, IBEFUN",22011,"NIG. POLICE STATION, OBALENDE, IJEBU-ODE","OBALENDE, IJEBU-ODE",,,,,
022,OGUN,0220652,"GOD'S REWARD INTERNATIONAL SCHOOLS, KODOKO, ISAWO",22048,"MICRO-FINANCE BANK, OGIJO",OGIJO,,,,,
022,OGUN,0220653,"DE-LAUREL SCHOOLS, IBAFO",22033,"NIGERIA POLICE STATION, IBAFO",IBAFO,,,,,
022,OGUN,0220654,"AREA COMMUNITY HIGH SCHOOL, OLOKUTA",22008,"POLARIS BANK, ILARO",ILARO,,,,,
022,OGUN,0220655,"BAPTIST BOYS' HIGH SCHOOL,(MISSION), ABEOKUTA",22041,"NIGERIA POLICE STATION, ADATAN",ADATAN,,,,,
022,OGUN,0220656,"CHRIST THE LORD INTERNATIONAL COLLEGE, IGERE, AGBARA",22039,"NIGERIA POLICE STATION, AGBARA",AGBARA,,,,,
022,OGUN,0220657,"ACADA SCIENCE COLLEGE, IGBOLOYE OTA",22054,"NSCDC, OTA",OTA,,,,,
022,OGUN,0220658,"ENNY  - DAV PRIVATE COLLEGE, KOYE- OKE OLAMBE AGBADO",22025,"ZEFA MICROFINANCE BANK, LAMBE",OLAMBE,,,,,
022,OGUN,0220659,"GREAT BEGINNING COLLEGE, OTEMUYI, OKE-ARO, AGBADO",22056,"NIG. POLICE STATION, OKE ARO",OKE ARO,,,,,
022,OGUN,0220660,"YEMAB CROWN OF GLORY COMPREHENSIVE  COLLEGE, OKE ARO",22056,"NIG. POLICE STATION, OKE ARO",OKE ARO,,,,,
022,OGUN,0220661,"MATOGBUN COMMUNITY HIGH SCHOOL, MATOGBUN",22034,"LANDGOLD MICROFINANCE BANK, OKE-ARO",OKE -ARO,,,,,
022,OGUN,0220662,"BETTER LINK COLLEGE, OLAMBE-AKUTE",22025,"ZEFA MICROFINANCE BANK, LAMBE",OLAMBE,,,,,
022,OGUN,0220663,"OPRA MODEL COLLEGE, OJODU - IKEJA",22029,"NIGERIA POLICE STATION, OJODU-ABIODUN",OJODU-ABIODUN,,,,,
022,OGUN,0220664,"COMMUNITY HIGH SCHOOL, IGBALA",22022,"NIG. POLICE STATION, LAFENWA, ABEOKUTA","LAFENWA, ABEOKUTA",,,,,
022,OGUN,0220665,"CITY OF KNOWLEDGE SEC. SCH., ONIFADE AIYETORO-ITELE",22002,"UNION BANK PLC, OTA",OTA,,,,,
022,OGUN,0220666,"BETHEL COMPREHENSIVE COLLEGE, IJOKO, OTA",22052,"LAPO MICROFINANCE BANK, IJOKO -OTA",IJOKO-OTA,,,,,
022,OGUN,0220667,"SUPREME CROWN SCHOOLS, IJOKO, OTA",22053,"NIGERIA POSTAL AGENCY, IJOKO-OTA",IJOKO-OTA,,,,,
022,OGUN,0220668,"NIGERIAN TULIP INTERNATIONAL COLLEGE, ISHERI",22042,"TRUST MICRO FINANCE BANK, MAGORO",MAGORO,,,,,
022,OGUN,0220669,"AMAZING GRACE COLLEGE, AGO-IWOYE",22038,"WEMA BANK, AGO-IWOYE",AGO-IWOYE,,,,,
