state_code,state_name,sch_num,sch_name,cust_code,cust_name,cust_town,status,type,category,accd_year,lga
008,Cross River,0080817,"DANIEST INTERNATIONAL HIGH SCHOOL, CALABAR",08009,D.P.O. CALABAR AIRPORT,CALABAR AIRPORT,,,,,
008,Cross River,0081149,NIGERIAN  NAVY  SECCONDARY  SCHOOL  AKPABUYO,08006,D.P.O. IKOT NAKANDA,IKOT NAKANDA,,,,,
031,FCT,0313487,"PRESTIGIOUS MADONNA INTERNATIONAL ARTS AND SCIENCE SECONDARY SCHOOL,  KUJE-ABUJA",31006,"POLICE STATION, KUJE",KUJE,,,,,
008,Cross River,0081182,"ST. ANNE'S HIGH SCHOOL, STATE HOUSING ESTATE, CALABAR",08001,"NECO OFFICE, CALABAR",CALABAR,,,,,
008,Cross River,0081183,"HEROES INTERNATIONAL COLLEGE, CALABAR",08009,D.P.O. CALABAR AIRPORT,CALABAR AIRPORT,,,,,
008,Cross River,0081185,"DAGLO COLLEGE, ESSIEN CALABAR",08001,"NECO OFFICE, CALABAR",CALABAR,,,,,
008,Cross River,0081363,"THE INTEGRATED AMAZING GRACE SCHOOLS, IKOT ANSA, CALABAR",08008,"FIRST BANK, 8 MILES, CALABAR","8 MILES, CALABAR",,,,,
008,Cross River,0081376,"GIFTED INSTITUTE, SATELLITE TOWN,CALABAR",08009,D.P.O. CALABAR AIRPORT,CALABAR AIRPORT,,,,,
031,FCT,0313698,"PATRIOTS EDUCATION CENTRE, BYAZHIN",31008,"POLICE STATION, BYAZHINE, KUBWA","BYAZHINE, KUBWA",,,,,
007,Borno,0078188,SPECTRA ROYAL SCHOOLS,07002,"MOLAI POLICE STATION, MAIDUGURI",MAIDUGURI,,,,,
007,Borno,0078189,HIRRA ACADEMY MAIDUGURI,07002,"MOLAI POLICE STATION, MAIDUGURI",MAIDUGURI,,,,,
008,Cross River,0082962,"DEEPER LIFE HIGH SCHOOL, IKOT EFFIONG, AMBAY AKPABUYO",08006,D.P.O. IKOT NAKANDA,IKOT NAKANDA,,,,,
008,Cross River,0083181,"LOURDES ACADEMY (HIGH), EKORINIM, CALABAR",08001,"NECO OFFICE, CALABAR",CALABAR,,,,,
008,Cross River,0083182,"MAHANAIM SECONDARY SCHOOL, ANATIGHA, CALABAR SOUTH",08007,"FIRST BANK PLC, MBUKPA",MBUKPA,,,,,
008,Cross River,0083598,"DANGLAD INTERNATIONAL COLLEGE, CALABAR",08007,"FIRST BANK PLC, MBUKPA",MBUKPA,,,,,
008,Cross River,0083599,"CROSS RIVER BASIN DEVELOPMENT AUTHORITY SECONDARY SCHOOL, CALABAR",08008,"FIRST BANK, 8 MILES, CALABAR","8 MILES, CALABAR",,,,,
008,Cross River,0083754,"DUKE TOWN SECONDARY SCHOOL, CALABAR",08007,"FIRST BANK PLC, MBUKPA",MBUKPA,,,,,
008,Cross River,0083755,"EDGERLEY MEMORIAL GIRLS' SECONDARY SCHOOL, CALABAR",08007,"FIRST BANK PLC, MBUKPA",MBUKPA,,,,,
008,Cross River,0083756,"NOWA SECONDARY SCHOOL, CALABAR",08009,D.P.O. CALABAR AIRPORT,CALABAR AIRPORT,,,,,
008,Cross River,0083757,"HOPE WADDEL TRAINING INSTITUTION, LEOPARD TOWN, CALABAR",08001,"NECO OFFICE, CALABAR",CALABAR,,,,,
008,Cross River,0083758,"MARY SLESSOR ACADEMY, CALABAR",08009,D.P.O. CALABAR AIRPORT,CALABAR AIRPORT,,,,,
031,FCT,0313712,"CENTRAL EMIRATE INTERNATIONAL ACADEMY, GIRI",31004,"UNITY BANK, GWAGWALADA",GWAGWALADA,,,,,
031,FCT,0313714,"BEST BRAIN INTERNATIONAL ACADEMY, BWARI",31003,"UNITY BANK, BWARI",BWARI,,,,,
008,Cross River,0084021,"MARYGOLD INTERNATIONAL SECONDARY SCHOOL, CALABAR",08001,"NECO OFFICE, CALABAR",CALABAR,,,,,
031,FCT,0313716,"DEO-GRATIAS COLLEGE, GAME VILLAGE, ABUJA",31025,"POLICE STATION, EFAB ESTATE, LOKOGOMA","LOKOGOMA, ABUJA",,,,,
008,Cross River,0084111,"THE WORD OF PROMISE HIGH SCHOOL, CALABAR",08001,"NECO OFFICE, CALABAR",CALABAR,,,,,
031,FCT,0313718,"EXCELLENT KIDDIES MONTESSORI ACADEMY, BWARI",31003,"UNITY BANK, BWARI",BWARI,,,,,
008,Cross River,0084113,"EMERALDFIELD ACADEMY, CALABAR",08001,"NECO OFFICE, CALABAR",CALABAR,,,,,
031,FCT,0313720,"SAINT PAUL BASIC SECONDARY SCHOOL, NYANYAN",31010,"FIRST BANK, NYANYA",NYANYA,,,,,
008,Cross River,0084289,"UBEC MODEL VOCATIONAL JUNIOR SECONDARY SCHOOL, ATIMBO",08006,D.P.O. IKOT NAKANDA,IKOT NAKANDA,,,,,
008,Cross River,0084290,"BERYL  INTERNATIONAL SCHOOL, CALABAR",08008,"FIRST BANK, 8 MILES, CALABAR","8 MILES, CALABAR",,,,,
008,Cross River,0084291,"UBEC MODEL JUNIOR SECONDARY SCHOOL, ITIGHIDI",08005,"AIE, ITIGHIDI",ITIGHIDI,,,,,
008,Cross River,0084462,"HANDMAIDS GIRLS' COLLEGE, OBUDU",08003,"SUB-TREASURY, OBUDU",OBUDU,,,,,
008,Cross River,0084602,"FEDERAL AIRPORTS AUTHORITY SECONDARY SCHOOL, CALABAR",08009,D.P.O. CALABAR AIRPORT,CALABAR AIRPORT,,,,,
008,Cross River,0084604,"GRACE AND GOLD HIGH SCHOOL, CALABAR",08001,"NECO OFFICE, CALABAR",CALABAR,,,,,
008,Cross River,0084605,"ST. PATRICK'S COLLEGE, IKOT ANSA, CALABAR",08008,"FIRST BANK, 8 MILES, CALABAR","8 MILES, CALABAR",,,,,
008,Cross River,0084606,"CFWM VICTORY SECONDARY SCHOOL, IGOLI, OGOJA",08014,"A.I.E, OGOJA",OGOJA,,,,,
008,Cross River,0084738,"SCALING HEIGHTS ACADEMY, BIG QUA TOWN, CALABAR",08001,"NECO OFFICE, CALABAR",CALABAR,,,,,
008,Cross River,0084887,"MISSIONARY KIDS SECONDARY SCHOOL AND ORPHANAGE, GOSPEL PARK ,OGEP OSOKOM",08010,"POLICE STATION, OKUNDI",OKUNDI,,,,,
031,FCT,0313953,"KINGS KIDS INTERNATIONAL SCHOOL, GWALGWALADA , ABUJA",31004,"UNITY BANK, GWAGWALADA",GWAGWALADA,,,,,
008,Cross River,0084899,"CHILION INTERNATIONAL SCHOOLS, IKOT ENEBONG, CALABAR",08008,"FIRST BANK, 8 MILES, CALABAR","8 MILES, CALABAR",,,,,
008,Cross River,0085221,"BRIDGE-END HIGH SCHOOL, CALABAR",08008,"FIRST BANK, 8 MILES, CALABAR","8 MILES, CALABAR",,,,,
031,FCT,0313957,"FAMOUS INTERNATIONAL SCHOOL, GWARIMPA, ABUJA",31022,"POLARIS BANK, GWARIMPA",GWARIMPA,,,,,
008,Cross River,0085222,"SUREFOOT INTERNATIONAL SCHOOL, CALABAR",08008,"FIRST BANK, 8 MILES, CALABAR","8 MILES, CALABAR",,,,,
031,FCT,0313959,"BAIFOR ACADEMY WUMBA , ABUJA",31014,"POLICE STATION, APO RESETTLEMENT",APO,,,,,
031,FCT,0313960,"AMAZING SPRING INTERNATIONAL ACADEMY JIKWOYI, ABUJA",31011,"POLICE STATION, JIKWOYI",JIKWOYI,,,,,
008,Cross River,0085307,"NEW CREATION HIGH, CALABAR",08007,"FIRST BANK PLC, MBUKPA",MBUKPA,,,,,
031,FCT,0313962,"TITIAN ACADEMY LUGBE, ABUJA",31019,"POLARIS BANK, LUGBE",LUGBE,,,,,
008,Cross River,0085308,"MERILEBON ACADEMY HIGH SCHOOL, NTUFAN DONATUS, CALABAR",08001,"NECO OFFICE, CALABAR",CALABAR,,,,,
008,Cross River,0085309,"SPRINGFIELD HIGH SCHOOL, CALABAR",08007,"FIRST BANK PLC, MBUKPA",MBUKPA,,,,,
008,Cross River,0085310,"DIAMOND KIDS MONTESSORI SECONDARY SCHOOL, CALABAR",08001,"NECO OFFICE, CALABAR",CALABAR,,,,,
031,FCT,0313966,"ENIC STARS ACADEMY, ABUJA",31023,"MILITARY BASE, KURUDU",KURUDU,,,,,
031,FCT,0313967,"JIMMIK SURESTART INTERNATIONAL COLLEGE, GUDU DISTRICT, ABUJA",31015,"POLICE STATION, NASS LEGISLATIVE QTRS, APO",APO,,,,,
008,Cross River,0085311,"IMMACULATE CONCEPTION SEMINARY, MFAMOSING",08012,POLICE STATION ANINGEJE,ANINGEJE,,,,,
008,Cross River,0085313,"CLEMO HIGH SCHOOL, IKOT ANSA, CALABAR",08008,"FIRST BANK, 8 MILES, CALABAR","8 MILES, CALABAR",,,,,
031,FCT,0313990,"ELYON FOUNTAIN ACADEMY, PHASE II LUGBE, ABUJA",31019,"POLARIS BANK, LUGBE",LUGBE,,,,,
008,Cross River,0085415,"MELODY INTERNATIONAL ACADEMY, CALABAR",08001,"NECO OFFICE, CALABAR",CALABAR,,,,,
031,FCT,0314233,"GALAXY SCHOOLS, KADO, ABUJA",31022,"POLARIS BANK, GWARIMPA",GWARIMPA,,,,,
008,Cross River,0085416,"SACRED HEART GIRLS' INTERNATIONAL SECONDARY SCHOOL, CALABAR SOUTH",08007,"FIRST BANK PLC, MBUKPA",MBUKPA,,,,,
008,Cross River,0085740,"LUTINA INTERNATIONAL HIGH SCHOOL, CALABAR",08008,"FIRST BANK, 8 MILES, CALABAR","8 MILES, CALABAR",,,,,
008,Cross River,0085742,"HOLY FAMILY SECODARY SCHOOL, IKOM",08002,"FIRST BANK PLC, IKOM",IKOM,,,,,
008,Cross River,0085852,"BLUEBELLS HIGH SCHOOL, NEW IKANG LAYOUT, CALABAR",08009,D.P.O. CALABAR AIRPORT,CALABAR AIRPORT,,,,,
008,Cross River,0085853,"AMAYO DUKE ACADEMY, HENSHAW TOWN, CALABAR",08007,"FIRST BANK PLC, MBUKPA",MBUKPA,,,,,
008,Cross River,0085854,"ANCILLA GIRLS' COLLEGE, HENSHAW TOWN, CALABAR",08007,"FIRST BANK PLC, MBUKPA",MBUKPA,,,,,
008,Cross River,0085856,"POPE JOHN PAUL II SEMINARY, OKPOMA",08004,"POLICE STATION, OKPOMA-YALA",OKPOMA-YALA,,,,,
008,Cross River,0085858,"LORETO HIGH SCHOOL, OKPOMA",08004,"POLICE STATION, OKPOMA-YALA",OKPOMA-YALA,,,,,
008,Cross River,0085860,"MARYGOLD INTERNATIONAL SCHOOLS, ADIABO, CALABAR",08008,"FIRST BANK, 8 MILES, CALABAR","8 MILES, CALABAR",,,,,
031,FCT,0314245,"ESTEEM LEARNING CENTRE, LOKOGOMA, ABUJA",31025,"POLICE STATION, EFAB ESTATE, LOKOGOMA","LOKOGOMA, ABUJA",,,,,
008,Cross River,0085861,"FRIMO HIGH SCHOOL, CALABAR",08007,"FIRST BANK PLC, MBUKPA",MBUKPA,,,,,
008,Cross River,0085862,"AKIMOHS SCHOOLS, CALABAR",08007,"FIRST BANK PLC, MBUKPA",MBUKPA,,,,,
031,FCT,0314248,"LIGHT OF DAY SCHOOL, KUBWA, ABUJA",31008,"POLICE STATION, BYAZHINE, KUBWA","BYAZHINE, KUBWA",,,,,
008,Cross River,0085863,"MINTFIELD TOP SCHOOLS (MINTFIELD COLLEGE), CALABAR",08008,"FIRST BANK, 8 MILES, CALABAR","8 MILES, CALABAR",,,,,
008,Cross River,0085866,"LIGHT-WAY SECONDARY SCHOOL, MBUKPA, CALABAR",08007,"FIRST BANK PLC, MBUKPA",MBUKPA,,,,,
008,Cross River,0085869,"THE ROCK FOUNDATION SECONDARY SCHOOL, OBUDU",08003,"SUB-TREASURY, OBUDU",OBUDU,,,,,
008,Cross River,0086103,"DIVINE VICTORY UNIVERSITY SECONDARY SCHOOL, CALABAR-SOUTH",08007,"FIRST BANK PLC, MBUKPA",MBUKPA,,,,,
008,Cross River,0086104,"HOLY FAMILY INTERNATIONAL SCHOOL, CALABAR",08009,D.P.O. CALABAR AIRPORT,CALABAR AIRPORT,,,,,
008,Cross River,0086242,"DIVINE INTERNATIONAL ACADEMY,  CALABAR",08001,"NECO OFFICE, CALABAR",CALABAR,,,,,
008,Cross River,0086243,"STAFF JUNIOR DAY SECONDARY SCHOOL (FSC), OGOJA",08014,"A.I.E, OGOJA",OGOJA,,,,,
031,FCT,0314274,"BEAUTIFUL BEGINNING ACADEMY, GUDU DISTRICT, ABUJA",31015,"POLICE STATION, NASS LEGISLATIVE QTRS, APO",APO,,,,,
008,Cross River,0086244,"TOP EXQUISITE INTERNATIONAL HIGH SCHOOL, ATEKONG, CALABAR",08001,"NECO OFFICE, CALABAR",CALABAR,,,,,
008,Cross River,0086426,"KOURKLYS INTERNATIONAL HIGH SCHOOL, CALABAR",08001,"NECO OFFICE, CALABAR",CALABAR,,,,,
008,Cross River,0086427,"DIAMOND DREAM INTERNATIONAL, CALABAR",08008,"FIRST BANK, 8 MILES, CALABAR","8 MILES, CALABAR",,,,,
008,Cross River,0086428,"CONTINUOS TEACHER'S TRAINING INSTITUTE (DEMONSTRATION SECONDARY SCHOOL), BIASE",08013,"DIVISIONAL POLICE OFFICE, AKPET",BIASE,,,,,
008,Cross River,0086531,"BLAZING FEET HIGH SCHOOL, FEDERAL HOUSING ESTATE, CALABAR",08008,"FIRST BANK, 8 MILES, CALABAR","8 MILES, CALABAR",,,,,
008,Cross River,0086533,"EXCEEDING GRACE PACESETTER MODEL COLLEGE, LEMNA, IKOT EFFANGHA, CALABAR",08008,"FIRST BANK, 8 MILES, CALABAR","8 MILES, CALABAR",,,,,
008,Cross River,0086534,"GOD'S GRACE INTERNATIONAL HIGH SCHOOL, AKAI EFA, CALABAR",08001,"NECO OFFICE, CALABAR",CALABAR,,,,,
031,FCT,0314427,"VAL DE MAURIS ACADEMY,  LIFE CAMP, ABUJA",31022,"POLARIS BANK, GWARIMPA",GWARIMPA,,,,,
008,Cross River,0086785,"APEX DYNASTY INTERNATIONAL HIGH SCHOOL, CALABAR",08009,D.P.O. CALABAR AIRPORT,CALABAR AIRPORT,,,,,
008,Cross River,0086786,"ENI MEMORIAL HIGH, CALABAR",08001,"NECO OFFICE, CALABAR",CALABAR,,,,,
008,Cross River,0086787,"MOUNT EPHRAIM HIGH SCHOOL, CALABAR",08001,"NECO OFFICE, CALABAR",CALABAR,,,,,
008,Cross River,0086788,"TOP-CLASS INTERNATION COLLEGE, CALABAR",08009,D.P.O. CALABAR AIRPORT,CALABAR AIRPORT,,,,,
008,Cross River,0087771,"FRANCISCAN HALL COLLEGE, CALABAR",08001,"NECO OFFICE, CALABAR",CALABAR,,,,,
008,Cross River,0087772,"PHLOX HIGH SCHOOL, CALABAR",08006,D.P.O. IKOT NAKANDA,IKOT NAKANDA,,,,,
031,FCT,0314563,"BRIGHT EYED ACADEMY, LUGBE, ABUJA",31019,"POLARIS BANK, LUGBE",LUGBE,,,,,
031,FCT,0314564,"GREAT TREASURE CHILDREN ACADEMY, KUJE, ABUJA",31006,"POLICE STATION, KUJE",KUJE,,,,,
031,FCT,0314565,"GALILEE COLLEGE NIGERIA, KURUDU, ABUJA",31023,"MILITARY BASE, KURUDU",KURUDU,,,,,
031,FCT,0314566,"GREEN FIELD ACADEMY, NYANYA - EXTENSION, ABUJA",31010,"FIRST BANK, NYANYA",NYANYA,,,,,
031,FCT,0314567,"BBC INTERNATIONAL SCHOOLS, KOBI, ASOKORO - EXTENSION, ABUJA",31017,"FIRST BANK, ASOKORO",ASOKORO,,,,,
008,Cross River,0087774,"SOUTHERN BRITISH HIGH SCHOOL, CALABAR",08008,"FIRST BANK, 8 MILES, CALABAR","8 MILES, CALABAR",,,,,
031,FCT,0314569,"AL-ILMU EDUCATION FOUNDATION, KUBWA, ABUJA",31009,"POLICE STATION, DUTSE - ALHAJI",DUTSE - ALHAJI,,,,,
031,FCT,0314570,"HERITAGE ACADEMY, KATAMKPE, ABUJA",31018,UNITY BANK MAITAMA,MAITAMA,,,,,
009,Delta,0090005,"FEDERAL GOVERNMENT COLLEGE, WARRI",09006,"POLICE STATION, UGBORIKOKO",UGBORIKOKO,,,,,
009,Delta,0090043,"DSC TECHNICAL HIGH SCHOOL, OVWIAN-ALADJA",09006,"POLICE STATION, UGBORIKOKO",UGBORIKOKO,,,,,
031,FCT,0314573,"MARVELLOUS EAGLES INTERNATIONAL SCHOOLS, ABUJA",31025,"POLICE STATION, EFAB ESTATE, LOKOGOMA","LOKOGOMA, ABUJA",,,,,
009,Delta,0090119,"FEDERAL GOVERNMENT GIRLS' COLLEGE, IBUSA.",09002,"POLICE STATION, OGWASHI-UKU",OGWASHI-UKU,,,,,
031,FCT,0314575,"ANWARUL-HUDA LEAGUE ACADEMY, AREA 1, GARKI, ABUJA",31013,"UNITY BANK, AREA 3, GARKI","AREA 3, GARKI",,,,,
031,FCT,0314576,"FREEDOM INTERNATIONAL SCHOOL, KUBWA, ABUJA",31007,"FIDELITY BANK, KUBWA",KUBWA,,,,,
009,Delta,0090707,"INFANT JESUS ACADEMY, ASABA",09001,"NECO STATE OFFICE, ASABA",ASABA,,,,,
008,Cross River,0088192,"HOLY CHILD SECONDARY SCHOOL MOUNT CAMEL, OGOJA",08014,"A.I.E, OGOJA",OGOJA,,,,,
031,FCT,0314701,"SAM ALE INTERNATIONAL ACADEMY, KWALI ABUJA",31005,"UNITY BANK, KWALI",KWALI,,,,,
008,Cross River,0088190,GREAT TEHILA MONTESSORI INTERNATIONAL SCHOOL CALABAR SOUTH,08007,"FIRST BANK PLC, MBUKPA",MBUKPA,,,,,
008,Cross River,0088193,"HARRYFIELD MONTESSORI HIGH SCHOOL, AKAI EFFA, CALABAR MUNICIPAL",08001,"NECO OFFICE, CALABAR",CALABAR,,,,,
009,Delta,0091507,"MADONNA INTERNATIONAL COLLEGE, ASABA",09001,"NECO STATE OFFICE, ASABA",ASABA,,,,,
009,Delta,0091775,"GRACEVILLE COLLEGE, ASABA",09001,"NECO STATE OFFICE, ASABA",ASABA,,,,,
009,Delta,0091872,"FAITH ACADEMY, UGBOLU-ASABA",09001,"NECO STATE OFFICE, ASABA",ASABA,,,,,
031,FCT,0314858,"AMANA INTERNATIONAL SCHOOLS, LUGBE, ABUJA",31019,"POLARIS BANK, LUGBE",LUGBE,,,,,
031,FCT,0314859,"MERLIS SCHOOLS, MPAPE",31017,"FIRST BANK, ASOKORO",ASOKORO,,,,,
031,FCT,0314860,"BRICKHALL SCHOOL, GAMES VILLAGE, ABUJA",31025,"POLICE STATION, EFAB ESTATE, LOKOGOMA","LOKOGOMA, ABUJA",,,,,
009,Delta,0092966,"MARBLE HILL SCHOOL, OKPANAM",09001,"NECO STATE OFFICE, ASABA",ASABA,,,,,
031,FCT,0314862,"JESCARE INTERNATIONAL SCHOOL, SABURI, DEI-DEI",31008,"POLICE STATION, BYAZHINE, KUBWA","BYAZHINE, KUBWA",,,,,
009,Delta,0092968,"PATRICIA HIGH SCHOOL, ASABA",09001,"NECO STATE OFFICE, ASABA",ASABA,,,,,
031,FCT,0314864,"BAPTIST ACADEMY, GWAGWALADA",31004,"UNITY BANK, GWAGWALADA",GWAGWALADA,,,,,
009,Delta,0093085,"JESUS HOMINUM SALVATOR HIGH SCHOOL, OREROKPE",09004,"POLICE STATION, OREROKPE",OREROKPE,,,,,
009,Delta,0093185,"MATER CHRISTI SCHOOLS, IGBOGIDI",09006,"POLICE STATION, UGBORIKOKO",UGBORIKOKO,,,,,
031,FCT,0314870,"PROCON COMPREHENSIVE ACADEMY, LUGBE, ABUJA",31020,"POLICE STATION, LUGBE",LUGBE,,,,,
031,FCT,0314871,"DESIGNED 4 KIDS AND TEENS INTERNATIONAL SCHOOL, APO, ABUJA",31015,"POLICE STATION, NASS LEGISLATIVE QTRS, APO",APO,,,,,
009,Delta,0093186,"JOICE INTERNATIONAL SCHOOL, OKPANAM",09001,"NECO STATE OFFICE, ASABA",ASABA,,,,,
009,Delta,0093187,"LUMEN CHRISTI PRIVATE SCHOOL, ASABA",09001,"NECO STATE OFFICE, ASABA",ASABA,,,,,
031,FCT,0314874,"NIGERIA - CANADIAN COLLEGE, ABUJA",31016,FIRST BANK JABI,JABI,,,,,
009,Delta,0093188,"TOPGRADE COLLEGE, UMUNEDE",09005,POLICE STATION UMUNEDE,UMUNEDE,,,,,
009,Delta,0093423,"NOBLE ACADEMY, OKPANAM",09001,"NECO STATE OFFICE, ASABA",ASABA,,,,,
031,FCT,0314878,"DELE SALAWUDEEN PREPARATORY SCHOOL, GWAGWALADA, ABUJA",31004,"UNITY BANK, GWAGWALADA",GWAGWALADA,,,,,
009,Delta,0093424,"DAYSPRING CHRISTIAN COLLEGE, OPETE",09006,"POLICE STATION, UGBORIKOKO",UGBORIKOKO,,,,,
009,Delta,0093459,"ST. PETER CLAVER'S COLLEGE, AGHALOKPE",09004,"POLICE STATION, OREROKPE",OREROKPE,,,,,
009,Delta,0093460,"BORN GREAT INTERNATIONAL COLLEGE, ASABA",09001,"NECO STATE OFFICE, ASABA",ASABA,,,,,
009,Delta,0093524,"ALVINA'S HIGH SCHOOL, EFFURUN",09006,"POLICE STATION, UGBORIKOKO",UGBORIKOKO,,,,,
009,Delta,0093525,"DEEPER LIFE HIGH SCHOOL, OPETE",09006,"POLICE STATION, UGBORIKOKO",UGBORIKOKO,,,,,
031,FCT,0314924,"GLORIOUS BRIGHT FUTURE INTERNATIONAL ACADEMY, BWARI ABUJA",31003,"UNITY BANK, BWARI",BWARI,,,,,
031,FCT,0314925,"START-RITE SCHOOLS, APO ABUJA",31015,"POLICE STATION, NASS LEGISLATIVE QTRS, APO",APO,,,,,
009,Delta,0093526,"MASTER CARE INTERNATIONAL SCHOOL, ASABA",09001,"NECO STATE OFFICE, ASABA",ASABA,,,,,
009,Delta,0093604,"WORD OF FAITH COLLEGE, ASABA",09001,"NECO STATE OFFICE, ASABA",ASABA,,,,,
031,FCT,0314927,"THE AFRICAN CHURCH BASIC SCHOOL, DURUMI ABUJA",31013,"UNITY BANK, AREA 3, GARKI","AREA 3, GARKI",,,,,
009,Delta,0093606,"SAINT PATRICK'S COLLEGE, ASABA",09001,"NECO STATE OFFICE, ASABA",ASABA,,,,,
031,FCT,0314932,"HOPE INTERNATIONAL BASIC SCHOOL, NYANYA ABUJA",31010,"FIRST BANK, NYANYA",NYANYA,,,,,
031,FCT,0314933,"DE GREAT LATO BASIC ACADEMY, BWARI",31003,"UNITY BANK, BWARI",BWARI,,,,,
009,Delta,0093608,"MADONNA SCHOOL FOR CHILDREN WITH SPECIAL NEEDS, OKPANAM",09001,"NECO STATE OFFICE, ASABA",ASABA,,,,,
031,FCT,0314935,"ROYAL TOUCH INTERNATIONAL SCHOOL, KUBWA",31007,"FIDELITY BANK, KUBWA",KUBWA,,,,,
009,Delta,0093609,"WINGATE MODEL SCHOOLS, OGUNU",09006,"POLICE STATION, UGBORIKOKO",UGBORIKOKO,,,,,
009,Delta,0093759,"CHRIST THE REDEEMER'S PRIME SEED HIGH SCHOOL, EFFURUN",09006,"POLICE STATION, UGBORIKOKO",UGBORIKOKO,,,,,
009,Delta,0093760,"GRACEVILLE HIGH SCHOOL OKPANAM, ASABA",09001,"NECO STATE OFFICE, ASABA",ASABA,,,,,
031,FCT,0314939,"THE SCIENCE SCHOOL, GWARIMPA, ABUJA",31021,"FIDELITY BANK, GWARIMPA",GWARIMPA,,,,,
009,Delta,0094022,"INTERNATIONAL UNITY SECONDARY SCHOOL, WARRI",09006,"POLICE STATION, UGBORIKOKO",UGBORIKOKO,,,,,
031,FCT,0314946,"ANOINTED FOUNDATION INTERNATIONAL SCHOOLS, KARMO, ABUJA",31016,FIRST BANK JABI,JABI,,,,,
009,Delta,0094023,"ROYAL MIRAL ALL SAINTS COLLEGE, ASABA",09001,"NECO STATE OFFICE, ASABA",ASABA,,,,,
031,FCT,0315288,"FAMAKS BRITISH SCHOOLS, ASOKORO, ABUJA",31017,"FIRST BANK, ASOKORO",ASOKORO,,,,,
031,FCT,0315289,"PENTALINK ACADEMY, LUGBE",31020,"POLICE STATION, LUGBE",LUGBE,,,,,
009,Delta,0094114,"DELTA CAREERS COLLEGE, WARRI",09006,"POLICE STATION, UGBORIKOKO",UGBORIKOKO,,,,,
031,FCT,0315293,"BMCI SCIENCE AND TECHNICAL SCHOOL, PIWOYI",31020,"POLICE STATION, LUGBE",LUGBE,,,,,
009,Delta,0094115,"FAITH ACADEMY EGBORODE, WARRI",09006,"POLICE STATION, UGBORIKOKO",UGBORIKOKO,,,,,
009,Delta,0094117,"SAINT ENDA'S COLLEGE, AGBARHO",09006,"POLICE STATION, UGBORIKOKO",UGBORIKOKO,,,,,
009,Delta,0094293,"SKYSET HIGH SCHOOL, OKPANAM",09001,"NECO STATE OFFICE, ASABA",ASABA,,,,,
009,Delta,0094466,"JASMINE COLLEGE, AZAGBA OGWASHI-UKU",09002,"POLICE STATION, OGWASHI-UKU",OGWASHI-UKU,,,,,
009,Delta,0094467,"BICO INTERNATIONAL SECONDARY SCHOOL, ASABA",09001,"NECO STATE OFFICE, ASABA",ASABA,,,,,
031,FCT,0315363,"CATENA INTERNATIONAL ACADEMY, CHIKA, ABUJA",31020,"POLICE STATION, LUGBE",LUGBE,,,,,
009,Delta,0094609,"ST. AUGUSTINE'S COLLEGE, OGHANA",09003,"POLICE STATION, OGHARA",OGHARA,,,,,
009,Delta,0094739,"CREATIVE FIELD COLLEGE, LEGISLATIVE QUARTERS, OKPANAM",09001,"NECO STATE OFFICE, ASABA",ASABA,,,,,
031,FCT,0315403,"NOBLE GUIDE ACADEMY, FCDA, KUBWA",31007,"FIDELITY BANK, KUBWA",KUBWA,,,,,
031,FCT,0315404,"ECOLE D?EXCELLENCE SCHOOL, OROZO",31012,"POLICE STATION, KARSHI",KARSHI,,,,,
009,Delta,0094911,"OUR LADY'S HIGH SCHOOL, EFFURUN",09006,"POLICE STATION, UGBORIKOKO",UGBORIKOKO,,,,,
031,FCT,0315405,"WINKET INTERNATIONAL SCHOOLS, ZANDAN, DEI-DEI",31008,"POLICE STATION, BYAZHINE, KUBWA","BYAZHINE, KUBWA",,,,,
009,Delta,0095225,"EXCELLENT PILLARS INTERNATIONAL SCHOOLS, WARRI",09006,"POLICE STATION, UGBORIKOKO",UGBORIKOKO,,,,,
009,Delta,0095226,"EDULYN COLLEGE, EKPAN",09006,"POLICE STATION, UGBORIKOKO",UGBORIKOKO,,,,,
009,Delta,0095227,"PHINA GREEN INTERNATIONAL SCHOOL, ASABA",09001,"NECO STATE OFFICE, ASABA",ASABA,,,,,
015,Kano,0150865,"YANDUTSE COLLEGE, KANO",15004,"FIRST BANK M/M WAY, KANO",KANO,,,,,
031,FCT,0315412,"ROSA MYSTICA ACADEMY, KUBWA, ABUJA",31008,"POLICE STATION, BYAZHINE, KUBWA","BYAZHINE, KUBWA",,,,,
031,FCT,0315437,"ESIDA INTERNATIONAL SCHOOLS, LUGBE, ABUJA",31002,"POLICE STATION, ACO LUGBE, ABUJA","ACO LUGBE, ABUJA",,,,,
031,FCT,0315438,"KNOWLEDGE BASED BASIC SCIENCE SCHOOL, LUGBE, ABUJA",31020,"POLICE STATION, LUGBE",LUGBE,,,,,
031,FCT,0315440,"ABC ACADEMY INTERNATIONAL, UTAKO DISTRICT, ABUJA",31016,FIRST BANK JABI,JABI,,,,,
031,FCT,0315442,"LUISANT ACADEMY, GWAGWALADA, ABUJA",31004,"UNITY BANK, GWAGWALADA",GWAGWALADA,,,,,
009,Delta,0095743,"ALFRED JONAH INTERNATIONAL SCHOOLS, SAPELE",09007,"POLICE STATION, SAPELE",SAPELE,,,,,
